#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTNAME39100;The Knights of St. John;;;;;;;;;;;Pûöàðè Ñâ. Èîàííà;;x
EVTOPTB39445;It is not of my concern;;;;;;;;;;;Ýòî ìåíÿ íå êàñàåòñÿ.;;x
EVTOPTB39600;Tell us more of [From.Religion.GetRandomGodName].;;;;;;;;;;;[From.GetReligionFullName]? ×òî ýòî? Ðàññêàæè íàì.;;x
EVTOPTB39601;No, the old ways are best! Banish the preacher!;;;;;;;;;;;Íåò, ñòàðûå ïóòè ëó÷øå! Èçãíàòü ïðîïîâåäíè[From.GetTsuKa]!;;x
EVTOPTB39602;To each their own.;;;;;;;;;;;Íó... Ýòî [From.GetHersHis] ëè÷íîå äåëî.;;x
EVTOPTB39603;Side with [FromFrom.GetFirstName]. Banish [From.GetFirstName].;;;;;;;;;;;[FromFrom.GetFirstName] ñî ìíîé. [From.GetFirstName] áóäåò èçãíàí[From.GetEndA].;;x
EVTOPTB39640;For Allah and Ali!;;;;;;;;;;;Çà Àëëàõà è Àëè!;;x
EVTOPTB39660;Foolish Posturing!;;;;;;;;;;;Ãëóïöû!;;x
EVTOPTB39670;Disturbing News;;;;;;;;;;;Òðåâîæíûå âåñòè.;;x
EVTOPTB39680;The Old Gods are Mighty!;;;;;;;;;;;Äðåâíèå Áîãè ìîãóùåñòâåííû!;;x
EVTOPTB39813;Unfortunately, I have other plans.;;;;;;;;;;;Ê ñîæàëåíèþ, ó ìåíÿ äðóãèå ïëàíû.;;x
EVTOPTB39821;I will not attend this Sadeh festival!;;;;;;;;;;;Íî áåç ìåíÿ!;;x
EVTOPTB_39617;No, I will stand by [Root.Religion.GetRandomGodName]!;;;;;;;;;;;Íè çà ÷òî! [Root.Religion.GetHighGodName] íå ïðîñòèò ìíå ýòîãî!;;x
EVTOPTB_39800;Parn, God of Fortune;;;;;;;;;;;Ïàðí, áîã óäà÷è;;x
EVTOPTB_39801;Wishaghn, God of Victory;;;;;;;;;;;Âèøàãí, áîã ïîáåäû;;x
EVTOPTB_39802;Shenlha Okar, Wisdom of the White Light;;;;;;;;;;;Øåíëõà Îêàð, Ìóäðîñòü Áåëîãî Ñâåòà;;x
EVTOPTB_39803;Lamlha, Goddess of Travel;;;;;;;;;;;Ëàìëõà, áîãèíÿ ïóòåøåñòâèé;;x
EVTOPTC39021;Guards! Throw [From.GetObjectPronoun] in the dungeon!;;;;;;;;;;;Îõðàííèêè! Áðîñüòå [From.GetObjectPronoun] â òåìíèöó!;;x
EVTOPTC39100;I have a bad feeling about this...;;;;;;;;;;;Ó ìåíÿ ïëîõîå ïðåä÷óâñòâèå íàñ÷¸ò ýòîãî…;;x
EVTOPTC39241;I rule in my realm!;;;;;;;;;;;ß ïðàâëþ ýòèì ãîñóäàðñòâîì!;;x
EVTOPTC39603;I refuse to have any part in this petty quarrel.;;;;;;;;;;;ß íå ñòàíó ïðèíèìàòü ó÷àñòèå â èõ ìåëêèõ äðÿçãàõ.;;x
EVTOPTC39640;The schismatics must be crushed!;;;;;;;;;;;Ðàñêîëüíèêè áóäóò ñîêðóøåíû!;;x
EVTOPTC39680;Lock up your son and daughter!;;;;;;;;;;;Ïðÿ÷üòå âàøèõ ñûíîâåé è äî÷åðåé!;;x
EVTOPTC_39617;I spit on your gods!;;;;;;;;;;;Â ïåêëî Âàøèõ áîãîâ!;;x
EVTOPTC_39800;Nanaiya, the Sensual one;;;;;;;;;;;Íàíàéÿ, ×óâñòâåííûé;;x
EVTOPTC_39801;Zurvan, God of Time;;;;;;;;;;;Çóðâàí, áîã âðåìåíè;;x
EVTOPTC_39802;Shinje, the Wrathful;;;;;;;;;;;Øèíäæå, Ñâèðåïûé;;x
EVTOPTC_39803;Sangpo Bumtri, the Creator;;;;;;;;;;;Ñàíãïî Áóìòðè, Òâîðåö;;x
EVTOPTD39021;Diplomatically decline;;;;;;;;;;;Äèïëîìàòè÷íî îòêàçàòüñÿ.;;x
EVTOPTD39640;Ha! The fools fight amongst themselves.;;;;;;;;;;;Õà! Äóðàêè äåðóòñÿ ìåæäó ñîáîé.;;x
EVTOPTD_39800;There are others...;;;;;;;;;;;Åñòü è äðóãèå...;;x
EVTOPTD_39801;On second thought...;;;;;;;;;;;À åñëè ïîäóìàòü...;;x
EVTOPTD_39802;There are others...;;;;;;;;;;;Åñòü è äðóãèå...;;x
EVTOPTD_39803;On second thought...;;;;;;;;;;;À åñëè ïîäóìàòü...;;x
EVTTOOLTIP39021;Privately approach [This.GetTitledFirstName];;;;;;;;;;;Ïîïûòàòüñÿ îáðàòèòü â ñâîþ âåðó [This.GetTitledFirstName];;x
EVTTOOLTIP39201;[This.GetBestName] receives the money;;;;;;;;;;;[This.GetBestName] ïîëó÷àåò äåíüãè.;;x
EVTTOOLTIP39211;[This.GetTitledFirstName] will get a visit from one of our emissaries.;;;;;;;;;;;áóäåò ïîñåù¸í íàøèì ýìèññàðîì;;x
EVTTOOLTIP39212;[From.GetTitle] will be pleased with my devotion.;;;;;;;;;;;[From.GetTitle] áóäåò ðàä ìîåé ïðåäàííîñòüþ.;;x
EVTTOOLTIP39213;[From.GetTitle] will be upset with my lack of devotion.;;;;;;;;;;;[From.GetTitle] áóäåò ðàññòðîåí èç-çà òîãî, ÷òî ÿ íå ñèëüíî ïðåäàí åìó.;;x
EVTTOOLTIP39221;The Holy Father will read my desperate plea...;;;;;;;;;;;Ñâÿòîé Îòåö ïðî÷òåò ìîþ îò÷àÿííóþ ìîëüáó…;;x
EVTTOOLTIP39222;[Root.Host.GetTitledFirstName] will learn of our communication.;;;;;;;;;;;[Root.Host.GetTitledFirstName] óçíàåò î íàøåé ñâÿçè.;;x
EVTTOOLTIP39224;His captor will listen to our demand.;;;;;;;;;;;Åãî ïîõèòèòåëü âûñëóøàåò íàøå òðåáîâàíèå.;;x
EVTTOOLTIP39225;[From.GetTitledFirstName] will get disappointed.;;;;;;;;;;;[From.GetTitledFirstName] áóäåò î÷åíü ðàçî÷àðîâàí.;;x
EVTTOOLTIP39226;I am sure [Root.Host.GetTitledFirstName] will release us now.;;;;;;;;;;;ß óâåðåí, òåïåðü [Root.Host.GetTitledFirstName] îñâîáîäèò ìåíÿ.;;x
EVTTOOLTIP39251;[This.GetTitledFirstName] will cry tears of joy at our reply.;;;;;;;;;;;çàïëà÷åò îò ðàäîñòè, ïîëó÷èâ íàø îòâåò.;;x
EVTTOOLTIP39253;[This.GetTitledFirstName] will cry tears of joy at our reply.;;;;;;;;;;;Ðûäàåò îò ñ÷àñòüÿ, âèäÿ íàø îòâåò.;;x
EVTTOOLTIP39241;[This.GetTitledFirstName] will hear the Papal emissary.;;;;;;;;;;;óñëûøàò âîëþ Ïàïû;;x
EVTTOOLTIP39261;[This.GetTitledFirstName] will listen to our emissary.;;;;;;;;;;;Ïîñëóøàåì íàøåãî ýìèññàðà;;x
EVTTOOLTIP39271;[This.GetTitledFirstName] will listen to our emissary.;;;;;;;;;;;âûñëóøàþò íàøåãî ýìèññàðà.;;x
EVTTOOLTIP39600;Informed of your arrival.;;;;;;;;;;;Çíàåò î Âàøåì ïðèáûòèè.;;x
EVTTOOLTIP_39813;Invitations to the Bema sent;;;;;;;;;;;Ïðèãëàøåíèÿ íà Áåìó áóäóò îòïðàâëåíû;;x
EVTTOOLTIP_39821;Receives an invitation;;;;;;;;;;;Ïðèíÿòü ïðèãëàøåíèå;;x
evt_CK2_39703_desc_a;Rome, for centuries the center of Christendom, is in Fraticelli hands. This has given me an opportunity to create a Fraticelli Papacy, which shall do away with the scandalous display of wealth that the Catholic Papacy has long been guilty of.;;;;;;;;;;;Ðèì, èñòîðè÷åñêèé öåíòð õðèñòèàíñòâà, òåïåðü â ðóêàõ Ôðàòè÷åëëè. Ýòî äàëî ìíå âîçìîæíîñòü ïðîâîçãëàñèòü ïàïñòâî Ôðàòè÷åëëè, êîòîðîå ïîêîí÷èò ñî âñåìè ïðîÿâëåíèÿìè ðîñêîøè è áîãàòñòâà, íåêîãäà ñòàâøèìè íåîòúåìëèìûìè ÷åðòàìè êàòîëè÷åñêîãî Ïàïû.;;x
evt_CK2_39703_desc_b;Rome, for centuries the center of Christendom, is in Fraticelli hands. [From.GetTitledFirstName] has therefore seen fit to create a Fraticelly Papacy, claiming it shall do away with the scandalous display of wealth that the Catholic Papacy has long been guilty of.;;;;;;;;;;;Ðèì, èñòîðè÷åñêèé öåíòð õðèñòèàíñòâà, òåïåðü â ðóêàõ Ôðàòè÷åëëè, ïîýòîìó [From.GetTitledFirstName] ðåøèë[From.GetEndA] ñîçäàòü íîâîå ïàïñòâî Ôðàòè÷åëëè, óòâåðæäàÿ, ÷òî îíî ïîêîí÷èò ñî ñêàíäàëüíûì ïðîÿâëåíèåì áîãàòñòâà, â êîòîðîì íåêîãäà ïîãðÿçëî êàòîëè÷åñêîå ïàïñòâî.;;x
evt_CK2_39704_desc_a;As the great city of Constantinople is in Iconoclast hands, I have taken this chance to create the Iconoclast Patriarchate so that it may do away with the heretical idolatry the Ecumenical Patriarchate has long been guilty of. The new Iconoclast Patriarch shall soon take up his abode in the offices historically occupied by his Ecumenical predecessors.;;;;;;;;;;;Âåëèêèé ãîðîä Êîíñòàíòèíîïîëü â ðóêàõ èêîíîáîðöåâ, è ÿ âîñïîëüçîâà[Root.GetLasLsya] ýòèì øàíñîì, ÷òîáû ñîçäàòü Èêîíîáîð÷åñêèé ïàòðèàðõàò, äàáû îí ìîã ïîêîí÷èòü ñ åðåòè÷åñêèì èäîëîïîêëîíñòâîì, â êîòîðîå óæå äàâíî âîâëå÷¸í Âñåëåíñêèé ïàòðèàðõàò. Íîâûé ïàòðèàðõ çàéì¸ò çàêîííîå ìåñòî â ïîêîÿõ, êîòîðûå äî òîãî çàíèìàëè Âñåëåíñêèå ïàòðèàðõè.;;x
evt_CK2_39704_desc_b;As the great city of Constantinople is in Iconoclast hands, [From.GetTitledFirstName] has taken this chance to create the Iconoclast Patriarchate, claiming it shall do away with the heretical idolatry the Ecumenical Patriarchate has long been guilty of. The new Iconoclast Patriarch shall soon take up his abode in the offices historically occupied by his Ecumenical predecessors.;;;;;;;;;;;Âåëèêèé ãîðîä Êîíñòàíòèíîïîëü â ðóêàõ èêîíîáîðöåâ, è [From.GetTitledFirstName] âîñïîëüçîâà[From.GetLasLsya] ýòèì øàíñîì, ÷òîáû ñîçäàòü Èêîíîáîð÷åñêèé ïàòðèàðõàò, óòâåðæäàÿ, ÷òî ýòî óñòðàíèò åðåòè÷åñêîå èäîëîïîêëîíñòâî, â êîòîðîå óæå äàâíî âîâîëå÷¸í Âñåëåíñêèé ïàòðèàðõàò. Íîâûé ïàòðèàðõ èêîíîáîðöåâ ñêîðî çàéì¸ò ñâî¸ ìåñòî â ïîêîÿõ, êîòîðûå äî ýòîãî, èñòîðè÷åñêè çàíèìàëè Âñåëåíñêèå ïàòðèàðõè.;;x
evt_CK2_39705_desc_a;I have granted Rome to its rightful ruler, so that the Fraticelli Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;;;;;;;;;;;ß ïðåäîñòàâèë[Root.GetEndA] Ðèì ñâîåìó çàêîííîìó ïðàâèòåëþ, Ïàïå Ôðàòè÷åëëè, äàáû îí ìîã ïåðåíåñòè ñâîþ Öåðêîâü â ïîìåùåíèÿ, ñîîòâåòñòâóþùèå åãî ïîëîæåíèþ. Ñêîðî îí çàéì¸ò ñâî¸ çàêîííîå ìåñòî â ïîêîÿõ, êîòîðûå èñòîðè÷åñêè çàíèìàëè åãî ïðåäøåñòâåííèêè-êàòîëèêè.;;x
evt_CK2_39705_desc_b;[From.GetTitledFirstName] has granted Rome to its rightful ruler, so that the Fraticelli Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;;;;;;;;;;;[From.GetTitledFirstName] ïðåäîñòàâèë[From.GetEndA] Ðèì Ïàïå Ôðàòè÷åëëè, ÷òîáû òîò ìîã ïåðåíåñòè ñâîþ Öåðêîâü â ïîìåùåíèÿ, ñîîòâåòñòâóþùèå åãî ïîëîæåíèþ. Ïàïà ñêîðî çàéì¸ò ñâî¸ ìåñòî â ïîêîÿõ, êîòîðûå èñòîðè÷åñêè çàíèìàëè åãî ïðåäøåñòâåííèêè-êàòîëèêè.;;x
evt_CK2_39706_desc_a;The Hagia Sofia, for centuries the center of Orthodox Christendom, is now back in Orthodox hands. I have granted the cathedral back to its rightful ruler, so that the Ecumenical Patriarch may once again lead the Patriarchate from accommodations befitting his stature. The Ecumenical Patriarch shall soon take up his abode in the offices historically occupied by his predecessors.;;;;;;;;;;;Ñîáîð Ñâÿòîé Ñîôèè, êîòîðûé íà ïðîòÿæåíèè âåêîâ ÿâëÿëñÿ öåíòðîì ïðàâîñëàâèÿ, òåïåðü ñíîâà âåðíóëñÿ ê íàì. ß ïðåäîñòàâèë[Root.GetEndA] ñîáîð åãî çàêîííîìó õðàíèòåëþ, äàáû îí ìîã ïåðåíåñòè ñâîþ ðåçèäåíöèþ â ìåñòî, ñîîòâåòñòâóþùåå åãî ïîëîæåíèþ. Âñåëåíñêèé ïàòðèàðõ ñêîðî çàéì¸ò ñâî¸ ìåñòî â ïîêîÿõ, êîòîðûå èñòîðè÷åñêè çàíèìàëè åãî ïðåäøåñòâåííèêè.;;x
evt_CK2_39706_desc_b;The Hagia Sofia, for centuries the center of Orthodox Christendom, is now back in Orthodox hands. [From.GetTitledFirstName] has granted the cathedral back to its rightful ruler, so that the Ecumenical Patriarch may once again lead the Patriarchate from accommodations befitting his stature. The Ecumenical Patriarch shall soon take up his abode in the offices historically occupied by his predecessors.;;;;;;;;;;;Ñîáîð Ñâÿòîé Ñîôèè, êîòîðûé íà ïðîòÿæåíèè âåêîâ ÿâëÿëñÿ öåíòðîì îðòîäîêñàëüíîãî õðèñòèàíñòâà, òåïåðü ñíîâà âåðíóëñÿ â ðóêè ïðàâîñëàâíûõ. [From.GetTitledFirstName] ïðåäîñòàâèë[From.GetEndA] ñîáîð Âñåëåíñêîìó ïàòðèàðõó â ñîîòâåòñòâèè ñ åãî ïîëîæåíèåì, è ñêîðî îí çàéì¸ò ñâî¸ ìåñòî â ïîêîÿõ, êîòîðûå èñòîðè÷åñêè çàíèìàëè åãî ïðåäøåñòâåííèêè.;;x
EVTOPTA_SOA_4200;[From.Religion.GetRandomGodNameCap] is good!;;;;;;;;;;;[From.GetReligiousPraise]!;;x
EVTOPTB_SOA_4200;[FromFrom.Religion.GetRandomGodNameCap] save us!;;;;;;;;;;;[FromFrom.Religion.GetRandomGodNameCap], ñïàñè íàñ!;;x
EVTOPTC_SOA_4200;The bickering of fools does not concern me;;;;;;;;;;;Ïðåïèðàòåëüñòâà ãëóïöîâ ìåíÿ íå âîëíóþò.;;x
EVTOPTA_SOA_2809;May they be ever victorious!;;;;;;;;;;;Äà áóäóò îíè âñåãäà ïîáåäèòåëÿìè!;;x
EVTOPTB_SOA_2809;More sheep to the slaughter!;;;;;;;;;;;Î÷åðåäíûå àãíöû íà çàêëàíèå.;;x
bema_invitations_sent;You send out invitations to your Manichaean vassals to celebrate Bema.;;;;;;;;;;;Ðàçîñëàòü ïðèãëàøåíèÿ âàññàëàì-ìàíèõåÿì íà ïðàçäíèê Áåìà.;;x
sadeh_invitations_sent;You send out invitations to your vassals to celebrate Jashn-e Sadeh.;;;;;;;;;;;Ðàçîñëàòü ïðèãëàøåíèÿ âàññàëàì íà ïðàçäíèê Äæàøí-å Ñàäå.;;x
sadah_begins1;Soon the fires are lit...;;;;;;;;;;;Ñêîðî çàæãóòñÿ îãíè...;;x
sadah_begins;The fires are lit...;;;;;;;;;;;Îãíè çàææåíû...;;x
EVTOPT39830_ADMIN;My rule is example to everyone!;;;;;;;;;;;Ìî¸ ïðàâëåíèå - ïðèìåð äëÿ âñåõ.;;x
EVTOPT39830_CHAR;The Mobads appreciate my gifts;;;;;;;;;;;Ìîáåäû îöåíèëè ìîè ïîäàðêè.;;x
EVTOPT39830_CYNIC;I will attend, but I won't enjoy it...;;;;;;;;;;;Ïðèä¸òñÿ ïðèñóòñòâîâàòü, õîòü ìíå ýòî è íå ïî äóøå...;;x
EVTOPT39830_CYNIC_TT;This option is available because you have the §YCynical§!, §YSlothful§! or §YArbitrary§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yöèíè÷í[This.GetAyaYy]§!, §Yëåíèâ[This.GetAyaYy]§! èëè §Yñàìîäóð§!.;;x
EVTOPT39830_GLUTTON;Bottoms up afterwards!;;;;;;;;;;;À ïîòîì óæèí!;;x
EVTOPT39830_GLUTTON_TT;This option is available because you have the §YGluttonous§!, §YDrunkard§! or §YHedonist§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yîáæîðà§!, §Yïüÿíèöà§! èëè §Yãåäîíèñò[This.GetEndKa]§!.;;x
EVTOPT39830_GREG;May the realm prosper!;;;;;;;;;;;Ïóñòü [Root.PrimaryTitle.GetShortBaseName] ïðîöâåòàåò!;;x
EVTOPT39830_GREG_TT;This option is available because you have the §YGregarious§!, §YAttractive§!, §YCharismatic Negotiator§!, §YMidas Touched§! or §YGrey Eminence§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ §Yïðèâëåêàòåëüíîñòè§! èëè îäíîé èç ñëåäóþùèõ ÷åðò õàðàêòåðà: §Yîáùèòåëüí[This.GetAyaYy]§!, §Yáëåñòÿù[This.GetAyaIy]é ïåðåãîâîðùè[This.GetTsaK]§!, §Yñ äàðîì Ìèäàñà§! è §Yñåðûé êàðäèíàë§!.;;x
EVTOPT39830_HUMBLE;I shall also go and gather Camelthorn for the fire...;;;;;;;;;;;ß ñàì[Root.GetEndA] ïðèíåñó õâîðîñò äëÿ îãíÿ...;;x
EVTOPT39830_HUMBLE_TT;This option is available because you have the §YHumble§!, §YContent§! or §YGardener§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yñêðîìí[This.GetAyaYy]§!, §Yóäîâëåòâîð¸íí[This.GetAyaYy]§! èëè §Yñàäîâîä§!.;;x
EVTOPT39830_LUNATIC;AAHHUHUHHAARA MAZDAA!!!;;;;;;;;;;;ÀÕÓÓÓÓÐÀÀÀ ÌÀÇÄÀÀÀÀ!!!;;x
EVTOPT39830_LUST;I shall frolic with some attractive peasants afterwards!;;;;;;;;;;;Ïîòîì [Root.GetPreferredCommoners] áóäóò ðàäû ïîêóâûðêàòüñÿ ñî ìíîé.;;x
EVTOPT39830_LUST_TT;This option is available because you have the §YLustful§!, §YSeducer§! or §YSeductress§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yïîõîòëèâ[This.GetAyaYy]§! èëè §Yñîáëàçíèòåëü[This.GetEndNitsa]§!.;;x
EVTOPT39830_POET;I will also honor Zoroaster with a poem...;;;;;;;;;;;Ïðî÷òó ïîýìó â ÷åñòü Çàðàòóñòðû...;;x
EVTOPT39830_POSS;I don't think my seizure inspired confidence in the people...;;;;;;;;;;;Íå äóìàþ, ÷òî ìîè ïðèïàäêè âûãëÿäÿò âäîõíîâëÿþùå...;;x
EVTOPT39830_PROUD;The peasants should feel honored that I showed up!;;;;;;;;;;;Ïðîñòîëþäèíû áóäóò ðàäû óâèäåòü ìåíÿ.;;x
EVTOPT39830_SCHOLAR;Talking with the Mobads is always fascinating.;;;;;;;;;;;Íàäî ïîãîâîðèòü ñ ìîáåäàìè, ýòî òàê óâëåêàòåëüíî.;;x
EVTOPT39830_SCHOLAR_TT;This option is available because you have the §YScholarly Theologian§! or §YMastermind Theologian§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yó÷¸íûé-òåîëîã§! èëè §Yâûäàþùèéñÿ áîãîñëîâ§!.;;x
EVTOPT39830_SOLDIER;This blessing shall aid me in battle!;;;;;;;;;;;Ýòî ïðèíåñ¸ò ìíå óäà÷ó â áîþ!;;x
EVTOPT39830_SOLDIER_TT;This option is available because you have the §YTough Soldier§!, §YSkilled Tactician§! or §YBrilliant Strategist§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yçàêàë¸íí[This.GetAyaYy] âîÿêà§!, §Yóìåëûé òàêòèê§! èëè §Yáëåñòÿùèé ñòðàòåã§!.;;x
EVTOPT39830_STRESSED;I feel more relaxed!;;;;;;;;;;;Ýòî ïðèÿòíî ðàññëàáëÿåò...;;x
EVTOPT39830_STRESSED_TT;This option is available because you have the §YStressed§! or §YDepressed§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yâ ñòðåññå§! èëè §Yâ äåïðåññèè§!.;;x
EVTOPT39830_THEO;My faith is renewed!;;;;;;;;;;;Ìîÿ âåðà îáíîâèëàñü!;;x
EVTOPT39830_THEO_TT;This option is available because you have the §YTheologian§!, §YDetached Priest§! or §YDutiful Cleric§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yòåîëîã§!, §Yðàâíîäóøí[This.GetAyaYy] ñëóæèòåëü[This.GetEndNitsa]§! èëè §Yïîêîðí[This.GetAyaYy] ñëóæèòåëü[This.GetEndNitsa]§!.;;x
EVTOPT39830_ZEAL;Heathens are no match for light of Zurvan!;;;;;;;;;;;Èíîâåðöû íåäîñòîéíû ñâåòà Çóðâàíà!;;x
EVTOPT39831_CYNIC;This is a waste of my time...;;;;;;;;;;;Ïóñòàÿ òðàòà ìîåãî âðåìåíè...;;x
EVTOPT39831_CYNIC_TT;This option is available because you have the §YCynical§! or §YArbitrary§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yöèíè÷í[This.GetAyaYy]§! èëè §Yñàìîäóð§!.;;x
EVTOPT39831_GREG;An excellent opportunity to talk to the other lords!;;;;;;;;;;;Ïðåêðàñíàÿ âîçìîæíîñòü îáñóäèòü äåëà ñî çíàòüþ.;;x
EVTOPT39831_GREG_TT;This option is available because you have the §YGregarious§!, §YCharismatic Negotiator§! or §YUnderhanded Rogue§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yîáùèòåëüí[This.GetAyaYy]§!, §Yáëåñòÿù[This.GetAyaIy] ïåðåãîâîðùè[This.GetTsaK]§! èëè §Yçàêóëèñí[This.GetAyaYy] íåãîäÿé[This.GetEndKa]§!.;;x
EVTOPT39831_HEDONIST;I think I'll mingle with the commoners...;;;;;;;;;;;Íàäî áóäåò ðàçâëå÷üñÿ ñ ïðîñòîëþäèíàìè...;;x
EVTOPT39831_HEDONIST_TT;This option is available because you have the §YHedonist§!, §YDrunkard§!, §YGluttonous§!, §YLustful§!, §YSeducer§! or §YSeductress§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yãåäîíèñò[This.GetEndKa]§!, §Yïüÿíèöà§!, §Yîáæîðà§!, §Yïîõîòëèâ[This.GetAyaYy]§! èëè §Yñîáëàçíèòåëü[This.GetEndNitsa]§!.;;x
EVTOPT39831_SCHOLAR_TT;This option is available because you have the §YTheologian§!, §YDetached Priest§!, §YDutiful Cleric§!, §YScholarly Theologian§! or §YMastermind Theologian§! trait.;;;;;;;;;;;Ýòîò âàðèàíò äîñòóïåí Âàì áëàãîäàðÿ ÷åðòå õàðàêòåðà §Yòåîëîã§!, §Yðàâíîäóøí[This.GetAyaYy] ñëóæèòåëü[This.GetEndNitsa]§!, §Yïîêîðí[This.GetAyaYy] ñëóæèòåëü[This.GetEndNitsa]§!, §Yó÷¸íûé áîãîñëîâ§! èëè §Yâûäàþùèéñÿ áîãîñëîâ§!.;;x
EVTOPT39831_STRESSED;This kind of festival is quite relaxing...;;;;;;;;;;;Ýòî ïðèÿòíî ðàññëàáëÿåò...;;x
